iteracao,score
4490,-4341.351306307278
4500,-4323.726581407515
4510,-4323.726581407515
4520,-4323.726581407515
4530,-4318.069159502191
4540,-4316.2981530329
4550,-4314.895561468727
4560,-4307.735084148832
4570,-4307.616629453163
4580,-4306.441008391787
4590,-4291.763014599913
4600,-4290.23494734704
4610,-4290.23494734704
4620,-4283.923700934149
4630,-4281.575787828121
4640,-4281.575787828121
4650,-4279.111959453275
4660,-4276.581308942273
4670,-4275.381099923732
4680,-4275.381099923732
4690,-4275.381099923732
4700,-4275.381099923732
4710,-4275.381099923732
4720,-4275.381099923732
4730,-4275.381099923732
4740,-4275.381099923732
4750,-4275.381099923732
4760,-4273.615691555263
4770,-4267.607007739422
4780,-4267.55703376446
4790,-4261.550003279113
4800,-4261.550003279113
4810,-4261.550003279113
4820,-4256.842747368908
4830,-4256.842747368908
4840,-4256.842747368908
4850,-4256.842747368908
4860,-4256.842747368908
4870,-4256.842747368908
4880,-4249.687530511078
4890,-4249.687530511078
4900,-4249.687530511078
4910,-4249.687530511078
4920,-4237.507154410728
4930,-4237.507154410728
4940,-4233.357507469652
4950,-4233.357507469652
4960,-4233.357507469652
4970,-4233.357507469652
4980,-4233.357507469652
4990,-4233.357507469652
5000,-4233.357507469652
5010,-4233.357507469652
5020,-4233.357507469652
5030,-4233.357507469652
4510,-4581.863586247453
4520,-4504.541317217922
4530,-4473.3234253883065
4540,-4472.685141953632
4550,-4418.358309293503
4560,-4405.887144059246
4570,-4362.859277200944
4580,-4353.049504340365
4590,-4352.179106096681
4600,-4352.179106096681
4610,-4350.397841610873
4620,-4341.336260519053
4630,-4336.354332313602
4640,-4332.586161340664
4650,-4312.077585994972
4660,-4311.714942909489
4670,-4309.774595497446
4680,-4309.774595497446
4690,-4309.774595497446
4700,-4309.774595497446
4710,-4309.774595497446
4720,-4309.774595497446
4730,-4308.027120577459
4740,-4303.51197728309
4750,-4303.51197728309
4760,-4303.51197728309
4770,-4303.51197728309
4780,-4303.51197728309
4790,-4303.51197728309
4800,-4303.167300219949
4810,-4303.167300219949
4820,-4291.8363319216905
4830,-4284.537610439222
4840,-4284.537610439222
4850,-4271.058349685014
4860,-4263.922741826081
4870,-4262.704669007903
4880,-4262.704669007903
4890,-4262.704669007903
4900,-4262.292074069788
4910,-4262.292074069788
4920,-4262.292074069788
4930,-4262.292074069788
4940,-4261.996191729336
4950,-4261.279541258952
4960,-4254.801866392328
4970,-4253.594802749123
4980,-4253.594802749123
4990,-4253.594802749123
5000,-4253.594802749123
5010,-4253.594802749123
5020,-4253.594802749123
5030,-4252.786146191058
5040,-4252.706392254563
5050,-4252.706392254563
5060,-4252.706392254563
5070,-4251.9353028586675
5080,-4251.9353028586675
5090,-4251.9353028586675
5100,-4251.9353028586675
5110,-4251.9353028586675
5120,-4251.9353028586675
5130,-4251.9353028586675
5140,-4251.9353028586675
5150,-4251.9353028586675
5160,-4251.9353028586675
4610,-4477.732640131804
4620,-4453.8084378622825
4630,-4402.832120487839
4640,-4394.464502379717
4650,-4389.535317230618
4660,-4385.489338628257
4670,-4378.8739393619135
4680,-4351.595485971021
4690,-4351.595485971021
4700,-4334.359047073327
4710,-4334.359047073327
4720,-4333.539324414693
4730,-4333.332310681765
4740,-4328.395936516532
4750,-4328.395936516532
4760,-4328.395936516532
4770,-4324.514883229415
4780,-4324.514883229415
4790,-4322.601929059091
4800,-4321.86925989543
4810,-4321.308549311273
4820,-4321.308549311273
4830,-4320.197008925615
4840,-4316.5159700169925
4850,-4316.5159700169925
4860,-4316.5159700169925
4870,-4316.5159700169925
4880,-4316.5159700169925
4890,-4316.5159700169925
4900,-4314.778876800972
4910,-4304.628153359544
4920,-4304.628153359544
4930,-4304.628153359544
4940,-4304.628153359544
4950,-4304.628153359544
4960,-4301.296888148983
4970,-4301.296888148983
4980,-4299.991281697745
4990,-4299.991281697745
5000,-4294.058474877962
5010,-4294.058474877962
5020,-4289.632504152714
5030,-4289.424507838651
5040,-4289.424507838651
5050,-4288.961958411433
5060,-4266.975488157683
5070,-4266.975488157683
5080,-4266.975488157683
5090,-4259.151466593396
5100,-4259.151466593396
5110,-4259.151466593396
5120,-4259.151466593396
5130,-4259.151466593396
5140,-4259.151466593396
5150,-4259.151466593396
5160,-4259.151466593396
5170,-4259.151466593396
5180,-4259.151466593396
5190,-4259.151466593396
4710,-4489.562156364709
4720,-4444.601778869843
4730,-4397.089846904909
4740,-4397.089846904909
4750,-4397.089846904909
4760,-4384.952934658008
4770,-4349.424322211896
4780,-4349.424322211896
4790,-4340.883109872964
4800,-4340.883109872964
4810,-4339.4078984364105
4820,-4339.4078984364105
4830,-4339.4078984364105
4840,-4312.9138235767505
4850,-4290.727048997441
4860,-4286.476363419992
4870,-4267.444030113382
4880,-4248.2040258976585
4890,-4246.655943700385
4900,-4246.655943700385
4910,-4246.655943700385
4920,-4246.655943700385
4930,-4246.655943700385
4940,-4246.655943700385
4950,-4244.641632019979
4960,-4244.641632019979
4970,-4242.944565778893
4980,-4242.944565778893
4990,-4242.944565778893
5000,-4242.944565778893
5010,-4242.944565778893
5020,-4241.373827638345
5030,-4241.373827638345
5040,-4241.373827638345
5050,-4241.373827638345
5060,-4241.373827638345
5070,-4241.373827638345
5080,-4240.127853438213
5090,-4240.127853438213
5100,-4240.127853438213
5110,-4240.127853438213
5120,-4239.398693113927
5130,-4239.398693113927
5140,-4238.474668842599
5150,-4238.474668842599
5160,-4238.474668842599
5170,-4235.683474903962
5180,-4235.683474903962
5190,-4235.683474903962
5200,-4235.683474903962
5210,-4235.683474903962
5220,-4235.683474903962
5230,-4235.683474903962
5240,-4235.683474903962
5250,-4235.683474903962
5260,-4235.683474903962
4810,-4587.464102665868
4820,-4557.181490639342
4830,-4500.892852672447
4840,-4488.60252033314
4850,-4445.117545526004
4860,-4361.846357234448
4870,-4351.218213223684
4880,-4313.84472010123
4890,-4313.84472010123
4900,-4313.84472010123
4910,-4313.716097472347
4920,-4313.716097472347
4930,-4311.9115496346485
4940,-4311.9115496346485
4950,-4311.9115496346485
4960,-4311.9115496346485
4970,-4311.9115496346485
4980,-4311.893992722101
4990,-4311.740278756756
5000,-4308.204304685015
5010,-4308.204304685015
5020,-4308.204304685015
5030,-4308.204304685015
5040,-4308.204304685015
5050,-4302.195491855918
5060,-4302.195491855918
5070,-4285.329817921151
5080,-4285.329817921151
5090,-4268.305558586497
5100,-4267.010788172105
5110,-4264.402240170469
5120,-4264.402240170469
5130,-4264.402240170469
5140,-4264.402240170469
5150,-4264.402240170469
5160,-4264.402240170469
5170,-4264.402240170469
5180,-4264.402240170469
5190,-4264.402240170469
5200,-4263.9332731487075
5210,-4263.9332731487075
5220,-4262.927034864715
5230,-4262.927034864715
5240,-4261.417175640145
5250,-4261.417175640145
5260,-4261.417175640145
5270,-4257.416976957837
5280,-4257.416976957837
5290,-4257.416976957837
5300,-4251.673267913187
5310,-4251.376600193539
5320,-4251.376600193539
5330,-4251.376600193539
5340,-4251.376600193539
5350,-4251.12533669085
5360,-4251.12533669085
5370,-4251.12533669085
5380,-4251.12533669085
5390,-4251.12533669085
5400,-4251.12533669085
5410,-4251.12533669085
5420,-4251.12533669085
5430,-4251.12533669085
5440,-4251.12533669085
4910,-4537.688788628816
4920,-4476.435560487761
4930,-4410.0951413522735
4940,-4364.033892127455
4950,-4360.524978013193
4960,-4350.233571160133
4970,-4350.233571160133
4980,-4342.675348881734
4990,-4308.430036443272
5000,-4308.430036443272
5010,-4289.693584726078
5020,-4289.693584726078
5030,-4287.03135938305
5040,-4285.501971293026
5050,-4278.015857466603
5060,-4267.831665195744
5070,-4267.831665195744
5080,-4265.290121435967
5090,-4265.290121435967
5100,-4261.879181673531
5110,-4261.879181673531
5120,-4261.879181673531
5130,-4261.879181673531
5140,-4261.157645841296
5150,-4261.157645841296
5160,-4248.195069837748
5170,-4248.195069837748
5180,-4248.195069837748
5190,-4242.02257696475
5200,-4242.02257696475
5210,-4228.708710182396
5220,-4228.708710182396
5230,-4227.428653918036
5240,-4227.428653918036
5250,-4218.8557903117935
5260,-4218.8557903117935
5270,-4218.8557903117935
5280,-4217.920523337391
5290,-4187.697078152698
5300,-4184.356458976732
5310,-4184.356458976732
5320,-4179.842316160526
5330,-4179.842316160526
5340,-4179.842316160526
5350,-4178.56326487306
5360,-4177.1957954318295
5370,-4177.1957954318295
5380,-4177.1957954318295
5390,-4173.5019929686305
5400,-4173.5019929686305
5410,-4173.5019929686305
5420,-4170.326420587768
5430,-4166.221406917645
5440,-4166.221406917645
5450,-4166.221406917645
5460,-4164.867806799989
5470,-4162.963528237305
5480,-4162.963528237305
5490,-4162.963528237305
5500,-4162.963528237305
5510,-4159.424002444298
5520,-4159.424002444298
5530,-4159.424002444298
5540,-4159.424002444298
5550,-4153.703059632113
5560,-4153.703059632113
5570,-4151.1720286603
5580,-4151.1720286603
5590,-4151.1720286603
5600,-4147.947928306205
5610,-4147.947928306205
5620,-4146.540453253071
5630,-4118.707707646036
5640,-4118.449333175484
5650,-4118.449333175484
5660,-4118.449333175484
5670,-4116.9544167235435
5680,-4116.9544167235435
5690,-4116.9544167235435
5700,-4116.9544167235435
5710,-4116.9544167235435
5720,-4116.9544167235435
5730,-4116.9544167235435
5740,-4116.9544167235435
5750,-4116.9544167235435
5760,-4116.9544167235435
5010,-4574.434125287616
5020,-4543.519519121024
5030,-4510.611311176062
5040,-4483.124405852193
5050,-4449.942609075724
5060,-4444.163607016969
5070,-4430.462266551699
5080,-4429.688632103918
5090,-4428.444987141234
5100,-4426.944788573057
5110,-4382.712896342816
5120,-4367.289845084378
5130,-4362.672038184225
5140,-4349.563548556386
5150,-4349.563548556386
5160,-4334.539636364387
5170,-4334.539636364387
5180,-4332.999182342733
5190,-4332.999182342733
5200,-4332.999182342733
5210,-4316.288507361414
5220,-4314.9322601029135
5230,-4314.9322601029135
5240,-4314.9322601029135
5250,-4306.93139925338
5260,-4306.93139925338
5270,-4306.93139925338
5280,-4300.42066572804
5290,-4300.42066572804
5300,-4299.8588182730955
5310,-4299.8588182730955
5320,-4299.8588182730955
5330,-4291.520240121058
5340,-4291.520240121058
5350,-4291.520240121058
5360,-4291.226735051038
5370,-4291.226735051038
5380,-4291.226735051038
5390,-4291.226735051038
5400,-4290.026021317074
5410,-4290.026021317074
5420,-4290.026021317074
5430,-4290.026021317074
5440,-4288.905390692222
5450,-4288.905390692222
5460,-4288.905390692222
5470,-4288.905390692222
5480,-4288.905390692222
5490,-4288.905390692222
5500,-4288.905390692222
5510,-4288.905390692222
5520,-4288.905390692222
5530,-4287.498365290111
5540,-4287.498365290111
5550,-4287.498365290111
5560,-4287.498365290111
5570,-4287.498365290111
5580,-4287.498365290111
5590,-4287.498365290111
5600,-4287.498365290111
5610,-4287.498365290111
5620,-4287.498365290111
5110,-4658.639178451311
5120,-4544.594289600275
5130,-4486.625538793084
5140,-4335.233988750494
5150,-4330.2819721902315
5160,-4327.370194607674
5170,-4327.370194607674
5180,-4327.370194607674
5190,-4302.408521470687
5200,-4299.228699548201
5210,-4299.228699548201
5220,-4299.228699548201
5230,-4299.228699548201
5240,-4299.228699548201
5250,-4299.228699548201
5260,-4297.953028523638
5270,-4297.953028523638
5280,-4297.953028523638
5290,-4288.263773686148
5300,-4288.263773686148
5310,-4288.263773686148
5320,-4288.263773686148
5330,-4288.263773686148
5340,-4288.263773686148
5350,-4288.263773686148
5360,-4288.263773686148
5370,-4286.497112808836
5380,-4286.497112808836
5390,-4286.497112808836
5400,-4286.497112808836
5410,-4286.497112808836
5420,-4284.822304921869
5430,-4284.822304921869
5440,-4280.960799426908
5450,-4280.960799426908
5460,-4274.672708993721
5470,-4274.672708993721
5480,-4274.672708993721
5490,-4274.672708993721
5500,-4274.672708993721
5510,-4269.076680200834
5520,-4269.076680200834
5530,-4255.773413733943
5540,-4255.773413733943
5550,-4255.773413733943
5560,-4255.773413733943
5570,-4254.738318589922
5580,-4254.161213275625
5590,-4253.577165509668
5600,-4252.644408847926
5610,-4252.644408847926
5620,-4239.523671609782
5630,-4239.523671609782
5640,-4236.182044302717
5650,-4236.182044302717
5660,-4236.182044302717
5670,-4236.182044302717
5680,-4236.182044302717
5690,-4236.182044302717
5700,-4232.432248393748
5710,-4230.469805689952
5720,-4230.469805689952
5730,-4230.469805689952
5740,-4230.469805689952
5750,-4224.4242600351035
5760,-4162.14563251537
5770,-4162.14563251537
5780,-4162.14563251537
5790,-4162.14563251537
5800,-4162.14563251537
5810,-4162.14563251537
5820,-4162.14563251537
5830,-4162.14563251537
5840,-4162.14563251537
5850,-4162.14563251537
5860,-4162.12272292327
5870,-4162.12272292327
5880,-4162.12272292327
5890,-4162.12272292327
5900,-4162.12272292327
5910,-4162.12272292327
5920,-4162.12272292327
5930,-4162.12272292327
5940,-4162.12272292327
5950,-4162.12272292327
5210,-4561.229907538247
5220,-4531.101681318364
5230,-4518.519456174428
5240,-4457.909442052316
5250,-4422.634409668054
5260,-4405.333351776295
5270,-4367.240928309128
5280,-4365.133802381891
5290,-4358.081992391399
5300,-4331.8991108601485
5310,-4324.544574425429
5320,-4320.246201968074
5330,-4320.246201968074
5340,-4320.246201968074
5350,-4318.959357245438
5360,-4310.9820020794095
5370,-4310.9820020794095
5380,-4297.880057583477
5390,-4297.880057583477
5400,-4295.0137747047365
5410,-4286.604390149712
5420,-4285.5102178795105
5430,-4285.5102178795105
5440,-4285.5102178795105
5450,-4285.382571759741
5460,-4285.382571759741
5470,-4285.1324415075915
5480,-4279.906205494152
5490,-4279.906205494152
5500,-4279.906205494152
5510,-4279.906205494152
5520,-4279.906205494152
5530,-4279.906205494152
5540,-4279.906205494152
5550,-4279.906205494152
5560,-4279.906205494152
5570,-4279.906205494152
5310,-4824.488666706381
5320,-4584.079710040404
5330,-4478.895471849333
5340,-4396.523347507049
5350,-4388.514685719688
5360,-4369.998723582249
5370,-4349.645127513872
5380,-4310.571034613792
5390,-4310.571034613792
5400,-4310.571034613792
5410,-4307.630357021738
5420,-4307.630357021738
5430,-4302.015208387007
5440,-4302.015208387007
5450,-4302.015208387007
5460,-4299.53646869116
5470,-4290.71065342571
5480,-4290.550567096841
5490,-4282.001636106824
5500,-4282.001636106824
5510,-4281.342063450205
5520,-4281.342063450205
5530,-4266.433749516577
5540,-4265.4176263873505
5550,-4265.4176263873505
5560,-4248.605896027428
5570,-4248.605896027428
5580,-4246.983698602544
5590,-4246.329819194528
5600,-4246.329819194528
5610,-4246.329819194528
5620,-4244.848637493388
5630,-4244.848637493388
5640,-4240.970170546451
5650,-4240.970170546451
5660,-4240.970170546451
5670,-4217.76546544728
5680,-4217.119346133671
5690,-4217.119346133671
5700,-4217.119346133671
5710,-4217.119346133671
5720,-4217.119346133671
5730,-4215.219786801109
5740,-4215.219786801109
5750,-4215.219786801109
5760,-4215.219786801109
5770,-4215.219786801109
5780,-4215.219786801109
5790,-4211.144200669924
5800,-4211.144200669924
5810,-4211.144200669924
5820,-4211.144200669924
5830,-4211.144200669924
5840,-4211.144200669924
5850,-4210.544233668103
5860,-4210.544233668103
5870,-4210.544233668103
5880,-4205.969304800686
5890,-4205.969304800686
5900,-4205.969304800686
5910,-4205.969304800686
5920,-4205.969304800686
5930,-4205.969304800686
5940,-4205.969304800686
5950,-4205.969304800686
5960,-4205.969304800686
5970,-4205.969304800686
5980,-4205.969304800686
5410,-4631.612094828677
5420,-4555.192827437743
5430,-4541.516054451142
5440,-4440.956697299485
5450,-4429.950087703552
5460,-4416.6468053747885
5470,-4410.845084927562
5480,-4410.845084927562
5490,-4401.543726453024
5500,-4365.326121928505
5510,-4333.3917378273245
5520,-4321.1373355198875
5530,-4321.1373355198875
5540,-4313.149870918524
5550,-4309.918366025543
5560,-4286.618260416696
5570,-4282.368146503618
5580,-4277.078555244953
5590,-4277.009290390117
5600,-4277.009290390117
5610,-4277.009290390117
5620,-4273.993828065012
5630,-4273.993828065012
5640,-4273.993828065012
5650,-4264.330035849306
5660,-4264.330035849306
5670,-4264.330035849306
5680,-4264.330035849306
5690,-4257.711601527837
5700,-4257.711601527837
5710,-4257.711601527837
5720,-4257.711601527837
5730,-4254.884852110758
5740,-4249.558680681199
5750,-4247.490692426529
5760,-4247.490692426529
5770,-4247.490692426529
5780,-4243.317386159599
5790,-4243.317386159599
5800,-4241.725734207831
5810,-4239.295520893304
5820,-4239.295520893304
5830,-4239.295520893304
5840,-4239.295520893304
5850,-4239.295520893304
5860,-4239.295520893304
5870,-4239.295520893304
5880,-4239.295520893304
5890,-4239.295520893304
5900,-4239.295520893304
5910,-4237.992267952751
5920,-4237.992267952751
5930,-4237.992267952751
5940,-4237.992267952751
5950,-4237.992267952751
5960,-4237.992267952751
5970,-4237.992267952751
5980,-4237.992267952751
5990,-4237.992267952751
6000,-4237.992267952751
5510,-4424.7767345362245
5520,-4410.296960444754
5530,-4375.091638692963
5540,-4370.4215167127595
5550,-4360.335537426384
5560,-4349.961645674614
5570,-4322.114901411135
5580,-4322.114901411135
5590,-4317.974832342236
5600,-4317.974832342236
5610,-4314.65222596524
5620,-4299.678736275064
5630,-4299.678736275064
5640,-4299.678736275064
5650,-4299.108903344153
5660,-4294.05881818771
5670,-4294.05881818771
5680,-4294.05881818771
5690,-4294.05881818771
5700,-4290.524762815604
5710,-4290.489047263338
5720,-4290.489047263338
5730,-4290.489047263338
5740,-4290.489047263338
5750,-4290.489047263338
5760,-4290.489047263338
5770,-4290.33264736843
5780,-4290.33264736843
5790,-4290.33264736843
5800,-4290.33264736843
5810,-4290.33264736843
5820,-4290.33264736843
5830,-4287.108758141115
5840,-4276.18366847002
5850,-4271.597107255749
5860,-4271.597107255749
5870,-4269.118715684931
5880,-4269.0640580932195
5890,-4264.433253779436
5900,-4263.982155265619
5910,-4263.982155265619
5920,-4263.982155265619
5930,-4259.65649211845
5940,-4259.65649211845
5950,-4251.772173491766
5960,-4251.772173491766
5970,-4251.129504978281
5980,-4251.129504978281
5990,-4250.642487933073
6000,-4250.642487933073
6010,-4250.642487933073
6020,-4250.642487933073
6030,-4250.642487933073
6040,-4250.642487933073
6050,-4250.642487933073
6060,-4247.228789745804
6070,-4247.228789745804
6080,-4247.228789745804
6090,-4247.228789745804
6100,-4247.228789745804
6110,-4247.228789745804
6120,-4247.228789745804
6130,-4247.228789745804
6140,-4247.228789745804
6150,-4243.883699513691
6160,-4243.883699513691
6170,-4241.18857765615
6180,-4241.18857765615
6190,-4241.18857765615
6200,-4237.3102833544235
6210,-4237.3102833544235
6220,-4237.3102833544235
6230,-4234.731156852813
6240,-4234.731156852813
6250,-4234.731156852813
6260,-4234.731156852813
6270,-4233.893543125964
6280,-4219.5511161992345
6290,-4217.868439647634
6300,-4217.868439647634
6310,-4215.495870678597
6320,-4215.495870678597
6330,-4215.495870678597
6340,-4215.495870678597
6350,-4215.495870678597
6360,-4215.495870678597
6370,-4215.495870678597
6380,-4215.495870678597
6390,-4215.495870678597
6400,-4215.495870678597
5610,-4622.004212174076
5620,-4594.372936079991
5630,-4507.188254118759
5640,-4492.17313312682
5650,-4482.594751367478
5660,-4477.450914372308
5670,-4465.0120772084265
5680,-4393.57632264482
5690,-4393.57632264482
5700,-4373.425797899818
5710,-4373.425797899818
5720,-4360.088395890652
5730,-4325.992745401398
5740,-4325.992745401398
5750,-4325.992745401398
5760,-4325.992745401398
5770,-4300.903568696835
5780,-4289.671372166609
5790,-4285.374775731928
5800,-4285.374775731928
5810,-4277.421700728765
5820,-4277.421700728765
5830,-4277.421700728765
5840,-4277.421700728765
5850,-4277.421700728765
5860,-4277.421700728765
5870,-4276.364838866358
5880,-4276.364838866358
5890,-4275.4091128168975
5900,-4275.4091128168975
5910,-4275.4091128168975
5920,-4275.4091128168975
5930,-4274.546605472371
5940,-4274.546605472371
5950,-4266.530304528216
5960,-4266.530304528216
5970,-4266.530304528216
5980,-4266.530304528216
5990,-4266.530304528216
6000,-4266.530304528216
6010,-4266.530304528216
6020,-4266.530304528216
6030,-4266.530304528216
6040,-4266.530304528216
5710,-4517.437670589275
5720,-4487.940007178287
5730,-4487.940007178287
5740,-4386.700639977476
5750,-4345.576359073123
5760,-4328.499828772599
5770,-4326.804926288418
5780,-4326.668701166197
5790,-4318.611854376223
5800,-4318.611854376223
5810,-4316.587292342272
5820,-4312.983522248603
5830,-4312.983522248603
5840,-4310.068339575821
5850,-4309.283164948896
5860,-4301.132225845719
5870,-4276.4309285266345
5880,-4276.4309285266345
5890,-4267.877151921446
5900,-4267.877151921446
5910,-4267.877151921446
5920,-4266.202502143698
5930,-4263.943135123326
5940,-4260.79082531679
5950,-4259.377271874628
5960,-4259.377271874628
5970,-4259.377271874628
5980,-4259.377271874628
5990,-4259.377271874628
6000,-4259.377271874628
6010,-4259.377271874628
6020,-4259.377271874628
6030,-4259.377271874628
6040,-4258.56417106019
6050,-4258.56417106019
6060,-4258.56417106019
6070,-4258.56417106019
6080,-4258.56417106019
6090,-4258.56417106019
6100,-4258.56417106019
6110,-4258.56417106019
6120,-4258.56417106019
6130,-4258.56417106019
5810,-4568.360973551517
5820,-4525.2826123165505
5830,-4519.723318754336
5840,-4390.812821958686
5850,-4365.31899126641
5860,-4355.33371719815
5870,-4302.99239879562
5880,-4294.961659476185
5890,-4273.629096896074
5900,-4273.629096896074
5910,-4267.578882364868
5920,-4266.991845817415
5930,-4258.832727988765
5940,-4251.817879168327
5950,-4251.817879168327
5960,-4240.959561384686
5970,-4240.959561384686
5980,-4240.889538464542
5990,-4240.889538464542
6000,-4234.443707813638
6010,-4234.443707813638
6020,-4230.2190895383865
6030,-4230.2190895383865
6040,-4228.997633719028
6050,-4228.997633719028
6060,-4228.997633719028
6070,-4228.997633719028
6080,-4228.997633719028
6090,-4228.997633719028
6100,-4228.997633719028
6110,-4228.997633719028
6120,-4228.997633719028
6130,-4228.4751169658075
6140,-4224.089133629932
6150,-4224.089133629932
6160,-4224.089133629932
6170,-4224.089133629932
6180,-4224.089133629932
6190,-4224.089133629932
6200,-4224.089133629932
6210,-4223.553565537819
6220,-4223.553565537819
6230,-4223.553565537819
6240,-4223.553565537819
6250,-4223.553565537819
6260,-4221.8565572573825
6270,-4221.8565572573825
6280,-4221.8565572573825
6290,-4221.8565572573825
6300,-4220.343787090142
6310,-4220.343787090142
6320,-4219.543967839009
6330,-4219.543967839009
6340,-4219.543967839009
6350,-4219.543967839009
6360,-4217.631014418
6370,-4217.631014418
6380,-4217.631014418
6390,-4215.143882288136
6400,-4215.143882288136
6410,-4197.781336593839
6420,-4197.606979047592
6430,-4197.606979047592
6440,-4197.606979047592
6450,-4197.606979047592
6460,-4197.606979047592
6470,-4197.465880864047
6480,-4197.465880864047
6490,-4197.465880864047
6500,-4197.465880864047
6510,-4195.414704918335
6520,-4195.414704918335
6530,-4195.414704918335
6540,-4195.414704918335
6550,-4195.414704918335
6560,-4195.414704918335
6570,-4195.414704918335
6580,-4195.414704918335
6590,-4195.414704918335
6600,-4195.414704918335
5910,-4558.377885184966
5920,-4461.76858132295
5930,-4429.4126373803
5940,-4421.411434604017
5950,-4395.90324745717
5960,-4393.7728801225185
5970,-4386.841869032356
5980,-4371.415227187883
5990,-4360.48301297113
6000,-4359.288241949359
6010,-4348.232258209919
6020,-4343.235832427594
6030,-4343.235832427594
6040,-4331.912102361005
6050,-4331.912102361005
6060,-4331.912102361005
6070,-4328.798159008698
6080,-4323.1786937708575
6090,-4320.494266472621
6100,-4320.494266472621
6110,-4320.494266472621
6120,-4320.494266472621
6130,-4320.494266472621
6140,-4320.494266472621
6150,-4316.5626938500145
6160,-4316.5626938500145
6170,-4316.5626938500145
6180,-4311.960759901039
6190,-4311.960759901039
6200,-4311.429699615607
6210,-4311.429699615607
6220,-4311.429699615607
6230,-4309.610286510241
6240,-4305.690025182787
6250,-4300.745048848523
6260,-4289.6357140965165
6270,-4278.701122981181
6280,-4278.701122981181
6290,-4276.4857423462845
6300,-4276.4857423462845
6310,-4276.4857423462845
6320,-4276.4857423462845
6330,-4270.904396193826
6340,-4270.904396193826
6350,-4270.904396193826
6360,-4270.904396193826
6370,-4270.904396193826
6380,-4270.904396193826
6390,-4270.904396193826
6400,-4270.904396193826
6410,-4270.904396193826
6420,-4270.904396193826
6010,-4615.606698052033
6020,-4523.819130748219
6030,-4445.304895173447
6040,-4369.209012116089
6050,-4352.436469416103
6060,-4351.177302570586
6070,-4348.160436337571
6080,-4342.290858217789
6090,-4329.168983329474
6100,-4324.877750439818
6110,-4319.1084819776925
6120,-4311.352526955123
6130,-4306.820802793083
6140,-4306.820802793083
6150,-4297.726582226849
6160,-4297.192938769443
6170,-4296.579388669047
6180,-4287.7308783986055
6190,-4287.7308783986055
6200,-4286.635788611694
6210,-4285.121871775703
6220,-4282.10184775743
6230,-4280.635249068871
6240,-4280.635249068871
6250,-4267.978786477365
6260,-4267.978786477365
6270,-4264.121629840943
6280,-4264.121629840943
6290,-4264.121629840943
6300,-4264.121629840943
6310,-4264.121629840943
6320,-4263.5027563506055
6330,-4263.5027563506055
6340,-4263.5027563506055
6350,-4261.581746979894
6360,-4261.581746979894
6370,-4261.581746979894
6380,-4258.434549240752
6390,-4258.434549240752
6400,-4258.434549240752
6410,-4258.434549240752
6420,-4258.434549240752
6430,-4258.434549240752
6440,-4258.434549240752
6450,-4258.434549240752
6460,-4258.434549240752
6470,-4258.434549240752
6110,-4519.8536273127875
6120,-4489.566654262858
6130,-4399.317313527252
6140,-4360.828308165279
6150,-4342.908745735322
6160,-4341.975149995859
6170,-4340.501218554086
6180,-4340.501218554086
6190,-4340.501218554086
6200,-4309.402018803044
6210,-4309.402018803044
6220,-4304.8056752478715
6230,-4304.8056752478715
6240,-4299.913246289356
6250,-4284.2505105341015
6260,-4284.2505105341015
6270,-4284.2505105341015
6280,-4282.225543988173
6290,-4266.569796587668
6300,-4266.569796587668
6310,-4256.231761204887
6320,-4256.231761204887
6330,-4251.962697646132
6340,-4251.962697646132
6350,-4250.79597268941
6360,-4250.79597268941
6370,-4250.79597268941
6380,-4246.764341762435
6390,-4246.764341762435
6400,-4241.317434054515
6410,-4241.317434054515
6420,-4239.542501266543
6430,-4239.542501266543
6440,-4239.542501266543
6450,-4239.542501266543
6460,-4239.542501266543
6470,-4239.542501266543
6480,-4239.542501266543
6490,-4239.542501266543
6500,-4237.684858684712
6510,-4237.684858684712
6520,-4237.684858684712
6530,-4237.684858684712
6540,-4237.684858684712
6550,-4236.326488835993
6560,-4236.326488835993
6570,-4236.326488835993
6580,-4236.326488835993
6590,-4236.326488835993
6600,-4236.326488835993
6610,-4233.613211280028
6620,-4233.613211280028
6630,-4233.613211280028
6640,-4233.613211280028
6650,-4233.613211280028
6660,-4233.613211280028
6670,-4233.613211280028
6680,-4233.613211280028
6690,-4233.437749585444
6700,-4233.437749585444
6710,-4233.437749585444
6720,-4233.437749585444
6730,-4233.437749585444
6740,-4233.437749585444
6750,-4233.437749585444
6760,-4233.437749585444
6770,-4233.437749585444
6780,-4233.437749585444
6210,-4516.363470145808
6220,-4446.952188580121
6230,-4427.1430885283535
6240,-4404.809698864086
6250,-4404.595044949976
6260,-4400.844665205143
6270,-4392.31636609827
6280,-4392.31636609827
6290,-4392.31636609827
6300,-4385.056342961583
6310,-4385.056342961583
6320,-4379.11855378705
6330,-4366.401347926309
6340,-4334.812909606069
6350,-4325.599202755404
6360,-4316.271332789462
6370,-4308.609939201937
6380,-4308.609939201937
6390,-4305.212599724285
6400,-4290.441760280579
6410,-4290.441760280579
6420,-4290.2287276556135
6430,-4287.657058513556
6440,-4270.1052545096245
6450,-4265.136636003421
6460,-4260.226057610695
6470,-4259.263468241803
6480,-4259.263468241803
6490,-4259.263468241803
6500,-4259.263468241803
6510,-4259.263468241803
6520,-4259.263468241803
6530,-4259.263468241803
6540,-4259.263468241803
